Source,CH1,CH2,CH3
Second,Volt,Volt,Volt
-0.01546000000,3.20000,236.00000,-100.00000
-0.01543999875,1.60000,236.00000,-100.00000
-0.01541999875,39.20000,236.00000,-100.00000
-0.01540000000,39.20000,236.00000,-96.00000
-0.01538000000,0.00,228.00000,-98.00000
-0.01536000000,2.40000,228.00000,-100.00000
-0.01534000000,1.60000,228.00000,-100.00000
-0.01531999875,75.20001,228.00000,-96.00000
-0.01529999875,38.40000,228.00000,-96.00000
-0.01528000000,1.60000,224.00000,-98.00000
-0.01526000000,1.60000,224.00000,-100.00000
-0.01524000000,2.40000,224.00000,-98.00000
-0.01522000000,39.20000,220.00000,-96.00000
-0.01519999875,40.00000,220.00000,-94.00000
-0.01517999875,1.60000,220.00000,-96.00000
-0.01515999875,1.60000,216.00000,-96.00000
-0.01513999875,0.80000,220.00000,-96.00000
-0.01512000000,68.80001,212.00000,-96.00000
-0.01510000000,39.20000,212.00000,-92.00000
-0.01507999875,2.40000,212.00000,-94.00000
-0.01505999875,1.60000,208.00000,-96.00000
-0.01503999875,0.80000,208.00000,-94.00000
-0.01501999875,38.40000,208.00000,-92.00000
-0.01500000000,38.40000,204.00000,-90.00000
-0.01498000000,4.80000,200.00000,-92.00000
-0.01495999875,4.80000,204.00000,-94.00000
-0.01493999875,0.00,200.00000,-92.00000
-0.01491999875,75.20001,204.00000,-88.00000
-0.01489999875,39.20000,200.00000,-90.00000
-0.01488000000,2.40000,196.00000,-92.00000
-0.01486000000,1.60000,196.00000,-94.00000
-0.01484000000,4.00000,196.00000,-92.00000
-0.01481999875,40.80000,192.00000,-90.00000
-0.01480000000,41.60000,192.00000,-88.00000
-0.01478000000,0.00,192.00000,-90.00000
-0.01476000000,0.80000,188.00000,-90.00000
-0.01474000000,2.40000,184.00000,-90.00000
-0.01472000000,1.60000,188.00000,-88.00000
-0.01470000000,39.20000,184.00000,-86.00000
-0.01468000000,2.40000,184.00000,-88.00000
-0.01466000000,4.00000,180.00000,-90.00000
-0.01464000000,4.00000,180.00000,-88.00000
-0.01462000000,39.20000,176.00000,-86.00000
-0.01460000000,39.20000,176.00000,-84.00000
-0.01458000000,2.40000,172.00000,-84.00000
-0.01456000000,1.60000,172.00000,-86.00000
-0.01454000000,1.60000,172.00000,-86.00000
-0.01452000000,-31.20000,172.00000,-84.00000
-0.01450000000,39.20000,168.00000,-82.00000
-0.01448000000,2.40000,164.00000,-84.00000
-0.01446000000,2.40000,164.00000,-88.00000
-0.01444000000,2.40000,164.00000,-82.00000
-0.01442000000,39.20000,160.00000,-82.00000
-0.01440000000,40.80000,164.00000,-80.00000
-0.01438000000,1.60000,156.00000,-80.00000
-0.01436000000,2.40000,156.00000,-80.00000
-0.01433999875,1.60000,156.00000,-82.00000
-0.01432000000,-33.60000,152.00000,-80.00000
-0.01430000000,41.60000,152.00000,-78.00000
-0.01428000000,3.20000,148.00000,-80.00000
-0.01426000000,3.20000,148.00000,-82.00000
-0.01424000000,2.40000,144.00000,-80.00000
-0.01421999875,40.00000,144.00000,-78.00000
-0.01420000000,-42.40001,144.00000,-76.00000
-0.01418000000,2.40000,136.00000,-74.00000
-0.01416000000,2.40000,132.00000,-78.00000
-0.01414000000,1.60000,132.00000,-78.00000
-0.01412000000,-36.80000,132.00000,-76.00000
-0.01409999875,39.20000,132.00000,-76.00000
-0.01408000000,2.40000,128.00000,-78.00000
-0.01406000000,4.00000,132.00000,-76.00000
-0.01404000000,1.60000,124.00000,-76.00000
-0.01402000000,38.40000,128.00000,-74.00000
-0.01400000000,-37.60000,120.00000,-72.00000
-0.01397999875,2.40000,120.00000,-70.00000
-0.01395999875,2.40000,116.00000,-74.00000
-0.01393999875,0.80000,112.00000,-74.00000
-0.01392000000,-37.60000,108.00000,-72.00000
-0.01390000000,39.20000,108.00000,-70.00000
-0.01388000000,1.60000,108.00000,-74.00000
-0.01385999875,3.20000,104.00000,-72.00000
-0.01383999875,2.40000,104.00000,-70.00000
-0.01381999875,41.60000,104.00000,-68.00000
-0.01380000000,-33.60000,100.00000,-68.00000
-0.01378000000,1.60000,100.00000,-66.00000
-0.01376000000,-2.40000,96.00000,-68.00000
-0.01374000000,2.40000,96.00000,-68.00000
-0.01371999875,-36.00000,92.00000,-66.00000
-0.01369999875,41.60000,92.00000,-66.00000
-0.01368000000,3.20000,92.00000,-68.00000
-0.01366000000,3.20000,84.00000,-66.00000
-0.01364000000,1.60000,84.00000,-66.00000
-0.01362000000,36.00000,84.00000,-64.00000
-0.01359999875,-36.00000,76.00000,-62.00000
-0.01357999875,4.00000,80.00000,-60.00000
-0.01355999875,2.40000,72.00000,-62.00000
-0.01353999875,0.80000,72.00000,-62.00000
-0.01352000000,-36.80000,68.00000,-62.00000
-0.01350000000,40.80000,68.00000,-60.00000
-0.01347999875,3.20000,68.00000,-62.00000
-0.01345999875,2.40000,64.00000,-60.00000
-0.01343999875,1.60000,64.00000,-60.00000
-0.01341999875,37.60000,60.00000,-58.00000
-0.01340000000,-33.60000,60.00000,-58.00000
-0.01338000000,0.80000,56.00000,-54.00000
-0.01335999875,0.00,52.00000,-56.00000
-0.01333999875,1.60000,52.00000,-58.00000
-0.01331999875,-36.00000,48.00000,-56.00000
-0.01329999875,38.40000,48.00000,-54.00000
-0.01328000000,1.60000,48.00000,-58.00000
-0.01326000000,2.40000,44.00000,-56.00000
-0.01323999875,1.60000,40.00000,-54.00000
-0.01321999875,39.20000,40.00000,-52.00000
-0.01320000000,-34.40000,40.00000,-50.00000
-0.01318000000,0.80000,32.00000,-48.00000
-0.01316000000,2.40000,32.00000,-50.00000
-0.01314000000,1.60000,28.00000,-52.00000
-0.01312000000,-36.80000,24.00000,-50.00000
-0.01310000000,39.20000,24.00000,-48.00000
-0.01308000000,3.20000,24.00000,-50.00000
-0.01306000000,1.60000,20.00000,-48.00000
-0.01304000000,1.60000,16.00000,-46.00000
-0.01302000000,39.20000,12.00000,-46.00000
-0.01300000000,-33.60000,12.00000,-44.00000
-0.01298000000,2.40000,8.00000,-42.00000
-0.01296000000,2.40000,4.00000,-44.00000
-0.01294000000,3.20000,4.00000,-44.00000
-0.01292000000,-37.60000,4.00000,-44.00000
-0.01290000000,40.00000,-4.00000,-44.00000
-0.01288000000,1.60000,-4.00000,-46.00000
-0.01286000000,3.20000,-4.00000,-40.00000
-0.01284000000,1.60000,-4.00000,-40.00000
-0.01282000000,40.00000,-4.00000,-40.00000
-0.01280000000,-33.60000,-4.00000,-40.00000
-0.01278000000,2.40000,-8.00000,-36.00000
-0.01275999875,1.60000,-8.00000,-38.00000
-0.01273999875,2.40000,-12.00000,-38.00000
-0.01272000000,-36.80000,-16.00000,-38.00000
-0.01270000000,40.80000,-16.00000,-36.00000
-0.01268000000,1.60000,-20.00000,-40.00000
-0.01266000000,3.20000,-20.00000,-34.00000
-0.01264000000,3.20000,-24.00000,-32.00000
-0.01261999875,39.20000,-20.00000,-34.00000
-0.01260000000,-34.40000,-28.00000,-32.00000
-0.01258000000,3.20000,-32.00000,-30.00000
-0.01256000000,2.40000,-32.00000,-30.00000
-0.01254000000,1.60000,-36.00000,-30.00000
-0.01252000000,-36.80000,-40.00000,-30.00000
-0.01249999875,40.80000,-40.00000,-30.00000
-0.01248000000,2.40000,-44.00000,-32.00000
-0.01246000000,3.20000,-44.00000,-28.00000
-0.01244000000,2.40000,-44.00000,-26.00000
-0.01242000000,41.60000,-48.00000,-26.00000
-0.01240000000,-33.60000,-52.00000,-26.00000
-0.01237999875,1.60000,-52.00000,-22.00000
-0.01235999875,1.60000,-52.00000,-22.00000
-0.01233999875,2.40000,-60.00000,-24.00000
-0.01232000000,-35.20000,-60.00000,-24.00000
-0.01230000000,40.80000,-56.00000,-24.00000
-0.01228000000,2.40000,-60.00000,-26.00000
-0.01225999875,2.40000,-68.00000,-22.00000
-0.01223999875,2.40000,-68.00000,-20.00000
-0.01221999875,43.20000,-68.00000,-20.00000
-0.01220000000,-34.40000,-72.00000,-20.00000
-0.01218000000,1.60000,-72.00000,-16.00000
-0.01216000000,2.40000,-76.00000,-14.00000
-0.01213999875,0.80000,-76.00000,-18.00000
-0.01211999875,-35.20000,-76.00000,-16.00000
-0.01209999875,40.80000,-80.00000,-16.00000
-0.01208000000,3.20000,-84.00000,-18.00000
-0.01206000000,3.20000,-88.00000,-12.00000
-0.01204000000,2.40000,-88.00000,-12.00000
-0.01201999875,40.80000,-88.00000,-12.00000
-0.01200000000,-33.60000,-96.00000,-12.00000
-0.01198000000,3.20000,-92.00000,-8.00000
-0.01196000000,2.40000,-100.00000,-10.00000
-0.01194000000,2.40000,-100.00000,-10.00000
-0.01192000000,-34.40000,-100.00000,-10.00000
-0.01190000000,60.00000,-100.00000,-8.00000
-0.01188000000,1.60000,-100.00000,-10.00000
-0.01186000000,2.40000,-104.00000,-6.00000
-0.01184000000,1.60000,-112.00000,-4.00000
-0.01182000000,36.80000,-108.00000,-4.00000
-0.01180000000,-35.20000,-116.00000,-6.00000
-0.01178000000,2.40000,-116.00000,-2.00000
-0.01176000000,2.40000,-116.00000,0.00
-0.01174000000,2.40000,-120.00000,-2.00000
-0.01172000000,-34.40000,-120.00000,-2.00000
-0.01170000000,-12.00000,-120.00000,-2.00000
-0.01168000000,2.40000,-124.00000,-2.00000
-0.01166000000,3.20000,-128.00000,2.00000
-0.01164000000,3.20000,-124.00000,2.00000
-0.01162000000,40.80000,-128.00000,2.00000
-0.01160000000,-33.60000,-128.00000,0.00
-0.01158000000,2.40000,-132.00000,4.00000
-0.01156000000,1.60000,-136.00000,6.00000
-0.01154000000,3.20000,-136.00000,4.00000
-0.01152000000,-34.40000,-136.00000,4.00000
-0.01150000000,-24.00000,-140.00000,4.00000
-0.01148000000,3.20000,-140.00000,8.00000
-0.01146000000,3.20000,-140.00000,8.00000
-0.01144000000,2.40000,-144.00000,8.00000
-0.01142000000,-20.80000,-148.00000,8.00000
-0.01140000000,-34.40000,-152.00000,8.00000
-0.01138000000,4.00000,-152.00000,12.00000
-0.01136000000,4.00000,-152.00000,12.00000
-0.01134000000,7.20000,-156.00000,10.00000
-0.01132000000,-35.20000,-156.00000,10.00000
-0.01130000000,-57.60000,-156.00000,12.00000
-0.01128000000,3.20000,-160.00000,10.00000
-0.01126000000,4.00000,-160.00000,16.00000
-0.01124000000,4.00000,-164.00000,14.00000
-0.01122000000,-37.60000,-168.00000,14.00000
-0.01120000000,-32.80000,-168.00000,12.00000
-0.01118000000,2.40000,-168.00000,16.00000
-0.01115999875,0.80000,-172.00000,20.00000
-0.01113999875,3.20000,-172.00000,18.00000
-0.01112000000,-32.80000,-172.00000,18.00000
-0.01110000000,-75.20001,-176.00000,16.00000
-0.01108000000,2.40000,-180.00000,18.00000
-0.01106000000,4.00000,-180.00000,20.00000
-0.01103999875,5.60000,-180.00000,20.00000
-0.01101999875,-18.40000,-180.00000,20.00000
-0.01100000000,-34.40000,-184.00000,20.00000
-0.01098000000,3.20000,-188.00000,24.00000
-0.01096000000,3.20000,-184.00000,26.00000
-0.01094000000,2.40000,-188.00000,24.00000
-0.01091999875,-34.40000,-188.00000,24.00000
-0.01089999875,-75.20001,-192.00000,22.00000
-0.01088000000,3.20000,-192.00000,28.00000
-0.01086000000,4.80000,-196.00000,28.00000
-0.01084000000,4.00000,-192.00000,26.00000
-0.01082000000,-71.20001,-192.00000,26.00000
-0.01079999875,-34.40000,-196.00000,26.00000
-0.01077999875,2.40000,-200.00000,28.00000
-0.01075999875,3.20000,-200.00000,32.00000
-0.01073999875,3.20000,-200.00000,32.00000
-0.01072000000,-34.40000,-204.00000,28.00000
-0.01070000000,-73.60000,-204.00000,28.00000
-0.01067999875,3.20000,-208.00000,32.00000
-0.01065999875,3.20000,-208.00000,34.00000
-0.01063999875,4.00000,-208.00000,34.00000
-0.01061999875,-69.60000,-212.00000,32.00000
-0.01060000000,-33.60000,-216.00000,32.00000
-0.01058000000,2.40000,-216.00000,34.00000
-0.01056000000,4.00000,-216.00000,40.00000
-0.01053999875,4.00000,-216.00000,36.00000
-0.01051999875,-33.60000,-216.00000,36.00000
-0.01049999875,-74.40000,-216.00000,36.00000
-0.01048000000,4.00000,-220.00000,40.00000
-0.01045999938,4.00000,-224.00000,40.00000
-0.01043999938,2.40000,-228.00000,40.00000
-0.01041999938,-70.40000,-224.00000,38.00000
-0.01040000000,-34.40000,-224.00000,38.00000
-0.01038000000,4.00000,-232.00000,40.00000
-0.01036000000,3.20000,-232.00000,46.00000
-0.01033999938,3.20000,-232.00000,42.00000
-0.01032000063,-33.60000,-232.00000,42.00000
-0.01030000000,-72.00000,-236.00000,40.00000
-0.01028000000,3.20000,-236.00000,46.00000
-0.01026000000,2.40000,-236.00000,48.00000
-0.01024000000,4.00000,-240.00000,48.00000
-0.01021999938,-68.80001,-240.00000,46.00000
-0.01020000063,-32.80000,-240.00000,44.00000
-0.01018000000,0.00,-244.00000,46.00000
-0.01016000000,0.80000,-244.00000,54.00000
-0.01014000000,3.20000,-248.00000,50.00000
-0.01012000000,-31.20000,-248.00000,50.00000
-0.01009999938,-72.00000,-248.00000,48.00000
-0.01008000063,4.00000,-252.00000,54.00000
-0.01006000000,5.60000,-252.00000,54.00000
-0.01004000000,3.20000,-252.00000,54.00000
-0.01002000000,-71.20001,-256.00000,52.00000
-0.01000000000,-32.80000,-256.00000,52.00000
-0.00997999938,4.00000,-256.00000,54.00000
-0.00995999938,4.00000,-256.00000,58.00000
-0.00993999938,3.20000,-260.00000,56.00000
-0.00992000000,-33.60000,-264.00000,56.00000
-0.00990000000,-72.00000,-264.00000,54.00000
-0.00988000000,2.40000,-264.00000,58.00000
-0.00985999938,3.20000,-268.00000,60.00000
-0.00983999938,3.20000,-268.00000,60.00000
-0.00981999938,-68.00000,-264.00000,58.00000
-0.00980000000,-33.60000,-268.00000,58.00000
-0.00978000000,2.40000,-272.00000,58.00000
-0.00976000000,3.20000,-272.00000,66.00000
-0.00973999938,4.00000,-268.00000,62.00000
-0.00971999938,-32.80000,-272.00000,62.00000
-0.00969999938,-71.20001,-272.00000,60.00000
-0.00968000000,2.40000,-276.00000,66.00000
-0.00966000000,4.00000,-276.00000,66.00000
-0.00964000000,4.00000,-276.00000,64.00000
-0.00961999938,-69.60000,-276.00000,62.00000
-0.00959999938,-32.80000,-280.00000,64.00000
-0.00957999938,3.20000,-280.00000,64.00000
-0.00955999938,4.00000,-276.00000,70.00000
-0.00953999938,3.20000,-280.00000,68.00000
-0.00952000000,-33.60000,-284.00000,66.00000
-0.00950000000,-71.20001,-284.00000,66.00000
-0.00947999938,3.20000,-284.00000,70.00000
-0.00945999938,4.00000,-284.00000,74.00000
-0.00943999938,4.00000,-288.00000,70.00000
-0.00941999938,-69.60000,-288.00000,70.00000
-0.00940000000,-33.60000,-288.00000,68.00000
-0.00938000000,2.40000,-296.00000,70.00000
-0.00935999938,4.00000,-288.00000,76.00000
-0.00933999938,4.00000,-292.00000,76.00000
-0.00931999938,-34.40000,-296.00000,72.00000
-0.00929999938,-72.00000,-292.00000,70.00000
-0.00928000000,3.20000,-292.00000,76.00000
-0.00926000000,2.40000,-292.00000,80.00000
-0.00923999938,3.20000,-300.00000,78.00000
-0.00921999938,-69.60000,-300.00000,74.00000
-0.00920000000,-34.40000,-296.00000,74.00000
-0.00918000000,1.60000,-296.00000,76.00000
-0.00916000000,4.80000,-300.00000,82.00000
-0.00914000000,3.20000,-300.00000,80.00000
-0.00912000063,-33.60000,-304.00000,78.00000
-0.00910000063,-69.60000,-300.00000,76.00000
-0.00908000000,3.20000,-304.00000,82.00000
-0.00906000000,3.20000,-304.00000,84.00000
-0.00904000000,3.20000,-304.00000,82.00000
-0.00902000000,-70.40000,-308.00000,80.00000
-0.00900000063,-33.60000,-308.00000,78.00000
-0.00898000063,4.00000,-308.00000,80.00000
-0.00896000000,4.00000,-308.00000,88.00000
-0.00894000000,4.00000,-312.00000,84.00000
-0.00892000000,-35.20000,-312.00000,82.00000
-0.00890000000,-69.60000,-312.00000,82.00000
-0.00888000063,4.00000,-312.00000,88.00000
-0.00886000063,4.80000,-308.00000,90.00000
-0.00884000000,4.00000,-312.00000,88.00000
-0.00882000000,-70.40000,-316.00000,84.00000
-0.00880000000,-32.80000,-312.00000,84.00000
-0.00878000000,4.00000,-312.00000,86.00000
-0.00875999938,3.20000,-316.00000,92.00000
-0.00873999938,3.20000,-316.00000,90.00000
-0.00872000000,-68.00000,-316.00000,88.00000
-0.00870000000,-70.40000,-316.00000,86.00000
-0.00868000000,4.00000,-316.00000,92.00000
-0.00866000000,3.20000,-320.00000,94.00000
-0.00863999938,3.20000,-320.00000,90.00000
-0.00861999938,-69.60000,-324.00000,90.00000
-0.00860000000,-32.80000,-320.00000,88.00000
-0.00858000000,4.00000,-324.00000,90.00000
-0.00856000000,4.00000,-320.00000,94.00000
-0.00854000000,3.20000,-320.00000,94.00000
-0.00851999938,-76.00000,-324.00000,92.00000
-0.00849999938,-69.60000,-324.00000,92.00000
-0.00848000000,4.00000,-324.00000,96.00000
-0.00846000000,4.00000,-324.00000,98.00000
-0.00844000000,4.00000,-324.00000,96.00000
-0.00842000000,-70.40000,-324.00000,94.00000
-0.00840000000,-32.80000,-324.00000,92.00000
-0.00837999938,3.20000,-324.00000,96.00000
-0.00835999938,4.00000,-328.00000,100.00000
-0.00833999938,3.20000,-324.00000,98.00000
-0.00832000000,-73.60000,-324.00000,96.00000
-0.00830000000,-71.20001,-324.00000,94.00000
-0.00828000000,5.60000,-324.00000,100.00000
-0.00825999938,4.80000,-324.00000,102.00000
-0.00823999938,3.20000,-324.00000,100.00000
-0.00821999938,-68.80001,-328.00000,98.00000
-0.00820000000,-23.20000,-324.00000,96.00000
-0.00818000000,4.00000,-324.00000,96.00000
-0.00816000000,4.80000,-324.00000,102.00000
-0.00813999938,3.20000,-324.00000,102.00000
-0.00811999938,-70.40000,-324.00000,98.00000
-0.00809999938,-68.80001,-328.00000,98.00000
-0.00808000000,4.00000,-328.00000,102.00000
-0.00806000000,3.20000,-328.00000,106.00000
-0.00804000000,4.00000,-328.00000,102.00000
-0.00801999938,-69.60000,-328.00000,100.00000
-0.00799999938,9.60000,-324.00000,98.00000
-0.00797999938,4.00000,-328.00000,100.00000
-0.00795999938,4.00000,-324.00000,106.00000
-0.00793999875,1.60000,-328.00000,106.00000
-0.00792000000,-73.60000,-328.00000,102.00000
-0.00789999938,-70.40000,-328.00000,100.00000
-0.00787999938,4.80000,-328.00000,106.00000
-0.00785999938,4.80000,-324.00000,108.00000
-0.00783999938,4.00000,-328.00000,104.00000
-0.00781999875,-71.20001,-328.00000,102.00000
-0.00779999938,8.80000,-328.00000,102.00000
-0.00777999938,4.00000,-328.00000,102.00000
-0.00775999938,7.20000,-328.00000,108.00000
-0.00773999938,2.40000,-328.00000,106.00000
-0.00771999938,-84.80002,-328.00000,104.00000
-0.00769999938,-72.00000,-328.00000,102.00000
-0.00767999938,4.00000,-332.00000,110.00000
-0.00765999938,4.00000,-332.00000,110.00000
-0.00763999938,4.80000,-328.00000,106.00000
-0.00761999938,-68.80001,-324.00000,104.00000
-0.00759999938,-27.20000,-328.00000,104.00000
-0.00757999938,3.20000,-328.00000,106.00000
-0.00756000000,4.00000,-332.00000,110.00000
-0.00753999938,2.40000,-328.00000,108.00000
-0.00751999938,-60.80000,-328.00000,106.00000
-0.00750000000,-70.40000,-328.00000,104.00000
-0.00747999938,5.60000,-328.00000,110.00000
-0.00745999938,4.80000,-328.00000,112.00000
-0.00744000000,4.00000,-328.00000,108.00000
-0.00742000000,-71.20001,-332.00000,106.00000
-0.00739999938,-32.00000,-332.00000,104.00000
-0.00738000000,4.80000,-324.00000,110.00000
-0.00736000000,4.00000,-328.00000,112.00000
-0.00733999938,3.20000,-332.00000,110.00000
-0.00732000000,-35.20000,-332.00000,106.00000
-0.00730000000,-70.40000,-332.00000,106.00000
-0.00727999938,5.60000,-328.00000,110.00000
-0.00726000000,4.00000,-328.00000,114.00000
-0.00724000000,4.00000,-328.00000,110.00000
-0.00721999938,-70.40000,-328.00000,108.00000
-0.00720000000,-31.20000,-328.00000,106.00000
-0.00718000000,4.80000,-328.00000,108.00000
-0.00716000000,3.20000,-332.00000,112.00000
-0.00714000000,1.60000,-324.00000,112.00000
-0.00712000000,-35.20000,-332.00000,110.00000
-0.00710000000,-69.60000,-324.00000,108.00000
-0.00708000000,4.80000,-328.00000,112.00000
-0.00706000000,4.80000,-324.00000,114.00000
-0.00704000000,4.00000,-328.00000,112.00000
-0.00702000000,-69.60000,-328.00000,110.00000
-0.00700000000,-30.40000,-324.00000,108.00000
-0.00698000000,4.00000,-328.00000,110.00000
-0.00696000000,4.00000,-324.00000,114.00000
-0.00694000000,4.00000,-328.00000,112.00000
-0.00692000000,-34.40000,-328.00000,110.00000
-0.00690000000,-70.40000,-324.00000,106.00000
-0.00688000000,4.00000,-324.00000,114.00000
-0.00686000000,4.00000,-324.00000,114.00000
-0.00684000000,4.00000,-320.00000,112.00000
-0.00682000000,-70.40000,-320.00000,110.00000
-0.00679999938,-31.20000,-320.00000,108.00000
-0.00677999938,5.60000,-320.00000,110.00000
-0.00676000000,4.00000,-320.00000,116.00000
-0.00673999938,4.00000,-316.00000,112.00000
-0.00671999938,-33.60000,-316.00000,110.00000
-0.00670000000,-70.40000,-316.00000,110.00000
-0.00667999938,4.80000,-312.00000,114.00000
-0.00665999938,4.00000,-316.00000,114.00000
-0.00664000000,5.60000,-312.00000,112.00000
-0.00661999938,-69.60000,-312.00000,110.00000
-0.00659999938,-32.00000,-316.00000,108.00000
-0.00658000000,0.80000,-312.00000,110.00000
-0.00655999938,2.40000,-308.00000,116.00000
-0.00653999938,5.60000,-308.00000,112.00000
-0.00652000000,-32.80000,-308.00000,112.00000
-0.00649999938,-70.40000,-308.00000,110.00000
-0.00647999938,5.60000,-304.00000,114.00000
-0.00646000000,4.00000,-304.00000,114.00000
-0.00643999938,2.40000,-300.00000,112.00000
-0.00641999938,-72.00000,-300.00000,110.00000
-0.00640000000,-31.20000,-300.00000,108.00000
-0.00637999938,4.00000,-300.00000,110.00000
-0.00636000000,3.20000,-296.00000,116.00000
-0.00634000000,4.00000,-296.00000,112.00000
-0.00632000000,-34.40000,-296.00000,110.00000
-0.00630000000,-69.60000,-296.00000,108.00000
-0.00628000000,4.00000,-288.00000,112.00000
-0.00626000000,4.00000,-288.00000,114.00000
-0.00624000000,4.80000,-288.00000,112.00000
-0.00622000000,-70.40000,-284.00000,110.00000
-0.00620000000,-32.80000,-284.00000,110.00000
-0.00618000000,3.20000,-284.00000,110.00000
-0.00616000000,4.00000,-284.00000,114.00000
-0.00614000000,4.80000,-280.00000,112.00000
-0.00612000000,-35.20000,-280.00000,110.00000
-0.00610000000,-69.60000,-280.00000,108.00000
-0.00608000000,4.00000,-276.00000,114.00000
-0.00606000000,4.00000,-276.00000,112.00000
-0.00604000000,4.00000,-272.00000,110.00000
-0.00602000000,-70.40000,-272.00000,110.00000
-0.00600000000,-32.80000,-272.00000,108.00000
-0.00598000000,3.20000,-272.00000,110.00000
-0.00596000000,4.00000,-268.00000,112.00000
-0.00594000000,2.40000,-268.00000,110.00000
-0.00592000000,-36.00000,-264.00000,110.00000
-0.00590000000,-70.40000,-264.00000,108.00000
-0.00588000000,3.20000,-260.00000,112.00000
-0.00586000000,3.20000,-260.00000,112.00000
-0.00584000000,4.00000,-260.00000,110.00000
-0.00582000000,-72.00000,-256.00000,108.00000
-0.00580000000,-32.80000,-256.00000,106.00000
-0.00578000000,3.20000,-256.00000,108.00000
-0.00576000000,3.20000,-252.00000,112.00000
-0.00574000000,4.00000,-252.00000,110.00000
-0.00572000000,-34.40000,-256.00000,106.00000
-0.00570000000,-71.20001,-248.00000,106.00000
-0.00568000000,2.40000,-248.00000,110.00000
-0.00566000000,3.20000,-244.00000,110.00000
-0.00564000000,4.00000,-240.00000,108.00000
-0.00562000000,-32.00000,-244.00000,106.00000
-0.00560000000,-33.60000,-244.00000,104.00000
-0.00557999938,4.00000,-236.00000,106.00000
-0.00556000000,4.00000,-240.00000,110.00000
-0.00554000000,4.00000,-236.00000,106.00000
-0.00551999938,-34.40000,-236.00000,104.00000
-0.00550000000,-71.20001,-236.00000,104.00000
-0.00548000000,2.40000,-236.00000,108.00000
-0.00545999938,3.20000,-232.00000,108.00000
-0.00544000000,4.00000,-232.00000,106.00000
-0.00542000000,-31.20000,-224.00000,104.00000
-0.00539999938,-35.20000,-228.00000,102.00000
-0.00538000000,1.60000,-224.00000,104.00000
-0.00536000000,3.20000,-224.00000,108.00000
-0.00533999938,3.20000,-224.00000,104.00000
-0.00532000000,-33.60000,-220.00000,104.00000
-0.00530000000,-70.40000,-220.00000,100.00000
-0.00528000000,4.00000,-216.00000,104.00000
-0.00526000000,4.00000,-220.00000,106.00000
-0.00524000000,4.00000,-216.00000,104.00000
-0.00521999969,-32.00000,-216.00000,102.00000
-0.00520000000,-35.20000,-216.00000,100.00000
-0.00518000000,3.20000,-212.00000,102.00000
-0.00516000031,3.20000,-212.00000,104.00000
-0.00514000000,3.20000,-212.00000,102.00000
-0.00512000000,-34.40000,-208.00000,100.00000
-0.00510000031,9.60000,-208.00000,98.00000
-0.00508000000,2.40000,-204.00000,100.00000
-0.00506000000,3.20000,-204.00000,102.00000
-0.00504000031,4.00000,-204.00000,100.00000
-0.00502000000,-33.60000,-200.00000,98.00000
-0.00500000000,-34.40000,-200.00000,98.00000
-0.00498000031,2.40000,-196.00000,100.00000
-0.00496000000,3.20000,-196.00000,104.00000
-0.00494000000,4.00000,-192.00000,98.00000
-0.00492000031,-35.20000,-192.00000,96.00000
-0.00490000000,4.00000,-192.00000,96.00000
-0.00488000000,2.40000,-188.00000,98.00000
-0.00486000031,3.20000,-188.00000,98.00000
-0.00484000000,4.00000,-188.00000,98.00000
-0.00482000000,-31.20000,-184.00000,96.00000
-0.00479999969,-35.20000,-184.00000,94.00000
-0.00477999969,2.40000,-184.00000,98.00000
-0.00476000000,3.20000,-180.00000,98.00000
-0.00473999969,2.40000,-180.00000,94.00000
-0.00471999969,-34.40000,-176.00000,94.00000
-0.00470000000,2.40000,-172.00000,92.00000
-0.00467999969,3.20000,-172.00000,94.00000
-0.00465999969,2.40000,-172.00000,96.00000
-0.00464000000,3.20000,-176.00000,94.00000
-0.00461999969,-32.80000,-172.00000,94.00000
-0.00459999969,-36.00000,-168.00000,90.00000
-0.00458000000,3.20000,-168.00000,94.00000
-0.00455999969,4.00000,-164.00000,94.00000
-0.00453999969,3.20000,-164.00000,92.00000
-0.00452000000,-35.20000,-160.00000,90.00000
-0.00449999969,-0.80000,-160.00000,88.00000
-0.00447999969,3.20000,-156.00000,90.00000
-0.00446000000,4.80000,-156.00000,92.00000
-0.00443999969,4.00000,-152.00000,90.00000
-0.00441999969,-33.60000,-152.00000,88.00000
-0.00440000000,-36.80000,-148.00000,86.00000
-0.00437999969,2.40000,-144.00000,92.00000
-0.00436000000,3.20000,-148.00000,90.00000
-0.00434000000,3.20000,-144.00000,88.00000
-0.00431999969,-34.40000,-144.00000,88.00000
-0.00430000000,-3.20000,-140.00000,86.00000
-0.00428000000,2.40000,-136.00000,86.00000
-0.00425999969,3.20000,-136.00000,88.00000
-0.00424000000,3.20000,-132.00000,86.00000
-0.00422000000,-38.40000,-132.00000,86.00000
-0.00420000000,-35.20000,-128.00000,84.00000
-0.00418000031,5.60000,-128.00000,86.00000
-0.00416000000,4.80000,-128.00000,86.00000
-0.00414000000,2.40000,-124.00000,84.00000
-0.00412000031,-36.80000,-120.00000,82.00000
-0.00410000000,0.00,-120.00000,82.00000
-0.00408000000,2.40000,-120.00000,82.00000
-0.00406000031,4.00000,-116.00000,84.00000
-0.00404000000,4.00000,-116.00000,82.00000
